source_ip_address,source_port_number,destination_ip_address,destination_port_number,is_ack,destination_mac_address,acknowledge_number,is_rst,is_cwr,is_fin,total_ip_packet_length,window_size,network_protocol,is_psh,is_syn,is_urg,transport_protocol,ttl,ip_identifier,sequence_number,is_ece,source_mac_address,attack_flag,attack_step,attack_name
127.0.0.1,10065,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17403,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12797,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17402,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10063,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17404,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10061,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17405,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10062,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17406,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,19987,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17407,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10066,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17408,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,19987,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17410,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10066,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17409,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10062,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17411,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10061,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17412,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12743,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24879,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16110,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24880,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12797,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17414,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10063,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17413,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10065,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17415,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10064,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17416,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10067,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17417,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,19438,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17418,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15986,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24881,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16111,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24882,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15985,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24883,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15983,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24884,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12742,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24885,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15987,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24886,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16112,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24887,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15984,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24888,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10064,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17420,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10067,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17421,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,19438,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17419,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10065,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17422,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10063,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17423,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12797,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17424,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10061,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17425,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10066,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17426,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10062,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17427,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,19987,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17428,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16110,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24889,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12743,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24890,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8099,3550878355,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,8100,3550879743,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8101,3550879773,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8102,3550881161,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8103,3550882549,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8104,3550883937,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8105,3550885325,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,15984,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24892,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15987,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24893,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8106,3550886713,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,15986,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24891,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16112,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24894,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15985,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24896,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8099,3550878355,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,8100,3550879743,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8101,3550879773,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,12742,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24895,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15983,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24897,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16111,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24898,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8102,3550881161,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8103,3550882549,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8104,3550883937,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8105,3550885325,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8106,3550886713,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550879773,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550879773,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,870,1869,IP,1,0,0,TCP,64,8107,3550888101,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,870,1869,IP,1,0,0,TCP,64,8107,3550888101,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,19987,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17431,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10064,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17429,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10062,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17430,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10066,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17433,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10061,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17432,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12797,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17435,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10063,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17434,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10065,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17436,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,19438,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17437,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,10067,127.0.0.50,18011,0,00:00:00:00:00:00,-1,0,0,0,63,-1,IP,0,0,0,UDP,128,17438,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550888919,0,0,0,52,32716,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550888919,0,0,0,52,32716,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,12743,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24900,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16110,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24899,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12742,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24902,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16111,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24901,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15986,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24903,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15985,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24904,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15983,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24905,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16112,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24906,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15987,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24907,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15984,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24908,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.8,5253,127.0.0.45,443,0,00:00:00:00:00:00,0,0,0,0,60,14600,IP,0,1,0,TCP,64,36618,395774149,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,12743,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24910,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16110,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24909,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.45,443,127.0.0.8,5253,1,00:00:00:00:00:00,395774150,0,0,0,60,14480,IP,0,0,0,TCP,49,0,4287707008,0,00:00:00:00:00:00,0,benign,benign
127.0.0.8,5253,127.0.0.45,443,1,00:00:00:00:00:00,4287707009,0,0,0,52,229,IP,0,0,0,TCP,64,36619,395774150,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,15986,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24911,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15987,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24913,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15984,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24912,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16112,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24914,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15983,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24915,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12742,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24916,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15985,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24917,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16111,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24918,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8108,3550888919,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,8109,3550890307,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8110,3550890337,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8111,3550891725,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8112,3550893113,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8113,3550894501,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8114,3550895889,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8115,3550897277,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8108,3550888919,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,82,1869,IP,1,0,0,TCP,64,8109,3550890307,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8110,3550890337,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8111,3550891725,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8112,3550893113,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8113,3550894501,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8114,3550895889,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,9020,127.0.0.2,9784,1,00:00:00:00:00:00,4049664687,0,0,0,1440,1869,IP,0,0,0,TCP,64,8115,3550897277,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550890337,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550891725,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550890337,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550891725,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,16110,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24919,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12743,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24920,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550894501,0,0,0,52,32681,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550895889,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550898665,0,0,0,52,32681,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550890337,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550891725,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550890337,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550891725,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550890337,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550891725,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550890337,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550891725,0,0,0,52,32768,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
127.0.0.1,15985,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24921,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16111,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24922,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15986,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24923,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15983,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24924,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,12742,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24925,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,16112,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24926,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15987,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24927,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.1,15984,127.0.0.50,18043,0,00:00:00:00:00:00,-1,0,0,0,46,-1,IP,0,0,0,UDP,128,24928,-1,0,00:00:00:00:00:00,1,action,udp flooding
127.0.0.2,9784,127.0.0.1,9020,1,00:00:00:00:00:00,3550890337,0,0,0,52,32679,IP,0,0,0,TCP,64,0,4049664687,0,00:00:00:00:00:00,0,benign,benign
